PlayerID,PanelID,DisplayUnitID,Latitude,Longitude,City,NameStreet,Address,Country
1046590587,7533,545357714,54.37773922,18.60685945,Gdańsk,Al. Grunwaldzka,82/ CH Manhattan-Partyzanów,Poland
962012698,7535,545357721,54.37671438,18.6075139,Gdańsk,Al. Grunwaldzka,82/ CH Manhattan - Jaśkowa Dolina,Poland
454390356,7292,426296505,52.26412586,20.93025327,Warszawa,Powstańców Śląskich 126,Galeria Bemowo,Poland
454390356,7293,426296505,52.26412586,20.93025327,Warszawa,Powstańców Śląskich 126,Galeria Bemowo,Poland
454390387,7294,426296542,52.26411929,20.93019962,Warszawa,Powstańców Śląskich 126,Galeria Bemowo,Poland
454390387,7295,426296542,52.26411929,20.93019962,Warszawa,Powstańców Śląskich 126,Galeria Bemowo,Poland
530279923,7296,453619197,52.2268498,21.0174036,Warszawa,Hoża 19,przed Kruczą,Poland
963984046,7298,223511527,52.2451715,20.99210501,Warszawa,Nowolipki 12,dojście do Al. Jana Pawła II,Poland
456167185,7316,456166959,51.7794513,19.4452466,Łódź,Drewnowska 58,Manufaktura,Poland
456167207,7317,456166963,51.7789852,19.4442517,Łódź,Drewnowska 58,Manufaktura,Poland
456167207,7318,456166963,51.7789852,19.4442517,Łódź,Drewnowska 58,Manufaktura,Poland
456167238,7319,456166966,51.779123,19.4448216,Łódź,Drewnowska 58,Manufaktura,Poland
456167238,7320,456166966,51.779123,19.4448216,Łódź,Drewnowska 58,Manufaktura,Poland
456167272,7321,456166971,51.7792132,19.4454664,Łódź,Drewnowska 58,Manufaktura,Poland
456167272,7322,456166971,51.7792132,19.4454664,Łódź,Drewnowska 58,Manufaktura,Poland
1373990265,7323,456166975,51.7793943,19.4450198,Łódź,Drewnowska 58,Manufaktura,Poland
1373990265,7324,456166975,51.7793943,19.4450198,Łódź,Drewnowska 58,Manufaktura,Poland
963987433,7325,259428637,52.2321825,21.01430297,Warszawa,Chmielna,23,Poland
2013977074,7327,454369665,51.09956053,17.04608202,Wrocław,Kościuszki 125,Pułaskiego,Poland
